2024-10-17 15:43:13, 83.119576
2024-10-23 15:19:40, 12.066423
2024-10-23 15:19:42, 10.767513
2024-10-23 15:19:44, 35.16894
2024-10-23 15:19:46, 25.307487
2024-10-23 15:19:48, 68.14066
2024-10-23 15:19:50, 21.743923
2024-10-23 15:19:52, 66.022255
2024-10-23 15:19:54, 36.925976
2024-10-23 15:19:56, 94.349236
2024-10-23 15:19:58, 45.77461
2024-10-23 15:20:00, 61.563534
2024-10-23 15:20:02, 68.37213
2024-10-23 15:20:04, 30.374825
2024-10-23 15:20:06, 52.23325
2024-10-23 15:20:08, 39.462708
2024-10-23 15:20:10, 33.17476
2024-10-23 15:20:12, 17.235888
2024-10-23 15:20:14, 64.57619
2024-10-23 15:20:16, 45.34595
2024-10-23 15:20:18, 65.29392
2024-10-23 15:20:20, 54.12002
2024-10-23 15:20:22, 37.357784
2024-10-23 15:20:24, 45.733727
2024-10-23 15:20:26, 35.115387
2024-10-23 15:20:28, 21.128172
2024-10-23 15:20:30, 43.73486
2024-10-23 15:20:32, 32.365314
2024-10-23 15:20:34, 90.83962
2024-10-23 15:20:36, 81.23432
2024-10-23 15:20:38, 86.42904
2024-10-23 15:20:40, 45.534782
2024-10-23 15:20:42, 36.99695
2024-10-23 15:20:44, 32.169785
2024-10-23 15:20:46, 46.481808
2024-10-23 15:20:48, 5.579323
2024-10-23 15:20:50, 2.324897
2024-10-23 15:20:52, 18.77272
2024-10-23 15:20:54, 29.527658
2024-10-23 15:20:56, 93.739525
2024-10-23 15:20:58, 15.463275
2024-10-23 15:21:01, 5.8888493
2024-10-23 15:21:03, 42.808414
2024-10-23 15:21:05, 61.193893
2024-10-23 15:21:07, 77.468315
2024-10-23 15:21:09, 70.01494
2024-10-23 15:21:11, 42.15003
2024-10-23 15:21:13, 97.16081
2024-10-23 15:21:15, 6.4471426
2024-10-23 15:21:17, 89.95374
2024-10-23 15:21:19, 76.330345
2024-10-23 15:21:21, 21.626282
2024-10-23 15:21:23, 0.90456605
2024-10-23 15:21:25, 99.76909
2024-10-23 15:21:27, 46.70085
2024-10-23 15:21:29, 17.6247
2024-10-23 15:21:31, 76.72747
2024-10-23 15:21:33, 34.829372
2024-10-23 15:21:35, 7.919794
2024-10-23 15:21:37, 3.263247
2024-10-23 15:21:39, 37.97083
2024-10-23 15:21:41, 28.802956
2024-10-23 15:21:43, 96.85297
2024-10-23 15:21:45, 0.09239316
2024-10-23 15:21:47, 36.429344
2024-10-23 15:21:49, 57.781334
2024-10-23 15:21:51, 72.05877
2024-10-23 15:21:53, 56.302704
2024-10-23 15:21:55, 9.868372
2024-10-23 15:21:57, 30.477232
2024-10-23 15:21:59, 27.064837
2024-10-23 15:22:01, 68.948784
2024-10-23 15:22:03, 97.04762
2024-10-23 15:22:05, 70.46051
2024-10-23 15:22:07, 53.448086
2024-10-23 15:22:09, 46.408314
2024-10-23 15:22:11, 50.414974
2024-10-23 15:22:13, 59.002678
2024-10-23 15:22:15, 41.441093
2024-10-23 15:22:17, 2.0795941
2024-10-23 15:22:19, 78.50052
2024-10-23 15:22:21, 13.210737
2024-10-23 15:22:23, 28.61396
2024-10-23 15:22:25, 53.473083
2024-10-23 15:22:27, 81.34178
2024-10-23 15:22:29, 73.215866
2024-10-23 15:22:31, 23.640781
2024-10-23 15:22:33, 61.988216
2024-10-23 15:22:35, 8.270478
2024-10-23 15:22:37, 0.27751327
2024-10-23 15:22:39, 20.085997
2024-10-23 15:22:41, 21.479439
2024-10-23 15:22:43, 90.45168
2024-10-23 15:22:45, 32.365807
2024-10-23 15:22:47, 72.68245
2024-10-23 15:22:49, 35.957348
2024-10-23 15:22:51, 35.86539
2024-10-23 15:22:53, 69.25562
2024-10-23 15:22:55, 79.17754
2024-10-23 15:22:57, 5.259508
2024-10-23 15:22:59, 34.944447
